mobile,clv,avg_purchase_amount,max_purchase_amount,min_purchase_amount,purchase_count,last_purchase,first_purchase,age,income,gender,days_since_last_purchase,purchase_frequency,days_since_first_purchase,segment
918989849148,36988.96,4109.884444444444,6425.76,880.9,9,2022-08-26,1975-04-01,68.0,2420975.9,0,952.0,0.015594316737899966,18266.0,1
918993068140,27498.04,3928.2914285714287,9059.41,0.0,7,2024-08-16,1974-12-13,37.0,2505202.06,2,231.0,0.011574074074074075,18375.0,0
918994607170,39380.19,4375.576666666667,9451.77,0.0,9,2014-06-20,1971-11-03,44.0,1760256.22,1,3941.0,0.017341040462427744,19511.0,1
918995384868,38018.57,3801.857,8968.73,149.32,10,2015-12-08,1976-04-11,21.0,1727073.06,1,3405.0,0.020711080428028997,17890.0,1
918998961044,41098.97,4109.897,8154.87,1301.57,10,2021-01-28,1981-11-19,36.0,1398630.87,0,1527.0,0.020957038071952497,15842.0,1
918999948589,50996.869999999995,6374.608749999999,9971.96,1833.7,8,2011-12-07,1976-06-05,37.0,2907935.05,2,4867.0,0.01850709438618137,17835.0,1
919008714405,60647.5,6064.75,9978.03,0.0,10,2022-01-25,1973-06-02,33.0,239975.96,1,1165.0,0.01688333614722269,18934.0,1
919008885753,27195.300000000003,3399.4125000000004,7933.87,0.0,8,2005-12-05,1980-09-15,55.0,230388.72,0,7060.0,0.026052974381241857,16272.0,0
919011966884,35371.21,5053.03,9830.05,0.0,7,2008-06-20,1970-09-26,35.0,603713.85,1,6132.0,0.0152372659991293,19914.0,1
919012895123,47019.94,4701.994000000001,9941.47,0.0,10,2024-12-14,1978-08-21,50.0,1001902.43,2,111.0,0.017733640716439087,17028.0,1
919020591489,27735.69,4622.615,8262.64,1223.83,6,2024-06-21,1975-10-18,46.0,1853686.96,1,287.0,0.010124303954103155,18066.0,0
919025824435,40284.590000000004,5754.941428571429,8874.01,1106.62,7,2025-01-14,1977-09-29,57.0,2695694.59,1,80.0,0.012156998957971519,17354.0,1
919026113008,30003.87,5000.6449999999995,5991.12,3660.01,6,1996-03-13,1978-02-04,41.0,1795453.61,1,10614.0,0.02722323049001815,17226.0,2
919026816435,4596.12,1149.03,2370.69,103.0,4,2019-01-07,1977-12-16,45.0,1258181.97,1,2279.0,0.008001600320064013,17276.0,0
919027526473,45974.33,4597.433,8517.52,0.0,10,2023-02-01,1978-10-05,37.0,2347846.67,1,793.0,0.01852995676343422,16983.0,1
919031281545,28543.64,4757.2733333333335,9477.01,223.6,6,2022-12-24,1974-10-05,65.0,2223095.98,1,832.0,0.010220304337951396,18444.0,0
919037270171,32716.64,4673.805714285714,9617.0,0.0,7,2008-01-18,1980-10-26,58.0,809585.17,1,6286.0,0.021116138763197588,16231.0,0
919044014286,31873.53,3984.19125,9645.66,0.0,8,2020-02-22,1973-06-23,50.0,1667168.52,2,1868.0,0.01408037547667938,18913.0,1
919046713215,20140.06,6713.3533333333335,9306.2,2725.61,3,2023-12-02,1981-04-13,37.0,2181310.39,2,489.0,0.0057792332883837404,16062.0,0
919051129498,45908.86,4590.886,9707.09,876.14,10,2010-10-22,1971-07-02,61.0,528114.43,2,5278.0,0.02089573030577419,19635.0,1
919054124492,36561.94,3656.1940000000004,7441.64,462.54,10,2020-09-06,1970-11-05,35.0,894268.69,2,1671.0,0.016480799868153602,19874.0,1
919058672970,27626.170000000002,5525.234,9701.36,817.25,5,2023-08-26,1978-02-19,58.0,1818289.36,0,587.0,0.009023099133782483,17211.0,0
919067919621,7597.860000000001,2532.6200000000003,5814.76,890.76,3,2021-05-20,1978-12-21,43.0,2722915.02,1,1415.0,0.0058098250597120905,16906.0,0
919070964768,23545.21,4709.0419999999995,9553.78,283.75,5,1999-02-07,1978-08-19,42.0,1280465.16,1,9553.0,0.02006152200080246,17030.0,2
919071916904,49193.86,5465.984444444444,8585.32,2443.22,9,2024-12-12,1976-06-04,34.0,2027189.46,0,113.0,0.015234441121706258,17836.0,1
919075280817,11985.6,2996.4,5777.87,0.0,4,2024-09-24,2014-10-16,19.0,1749548.43,2,192.0,0.03304874690167998,3823.0,0
919078022953,57930.12,6436.68,9529.53,204.67,9,2023-06-08,1977-05-27,57.0,1859860.78,2,666.0,0.016059001962766908,17479.0,1
919078580665,35199.83,3911.0922222222225,9151.18,0.0,9,2020-12-26,1980-01-05,70.0,2377048.15,0,1560.0,0.018040892690097555,16526.0,1
919085540042,33854.91,4836.415714285715,6853.15,785.02,7,2011-01-13,1978-01-13,68.0,1733939.72,0,5195.0,0.017423048203766698,17248.0,1
919091320992,36285.229999999996,4535.6537499999995,9249.73,0.0,8,2023-08-25,1986-11-13,60.0,2566843.55,0,588.0,0.01786511835640911,14022.0,1
919096932037,25659.78,5131.956,7350.98,1510.76,5,2012-08-20,1975-01-07,45.0,2624062.62,1,4610.0,0.010917030567685589,18350.0,0
919099072719,39203.4,5600.4857142857145,8945.69,3235.07,7,2024-12-12,1981-06-17,70.0,2193039.92,0,113.0,0.013220851170989674,15997.0,1
919100940360,4751.360000000001,1583.7866666666669,3084.67,0.0,3,2021-03-11,1979-04-21,48.0,428225.64,2,1485.0,0.0058823529411764705,16785.0,0
919102821948,22106.54,7368.846666666667,9171.29,4687.33,3,2018-12-11,1978-04-04,59.0,1404283.35,1,2306.0,0.006056120045757351,17167.0,0
919110487082,61838.17,6183.817,8654.41,1867.49,10,2017-09-27,1973-01-02,32.0,2601400.7,2,2746.0,0.01836097680396597,19085.0,1
919111406814,44306.18,5538.2725,8834.4,920.75,8,2020-08-27,1989-09-01,54.0,1384495.68,0,1681.0,0.021205159922247748,12999.0,1
919121644055,14043.77,4681.256666666667,9005.22,0.0,3,1980-11-28,1978-04-22,40.0,1424319.53,0,16198.0,0.09463722397476342,17149.0,2
919123357626,11023.23,3674.41,5793.03,1703.9,3,2017-05-24,1971-08-10,53.0,226710.91,0,2872.0,0.0053814876823726375,19596.0,0
919123449625,56769.92,7096.24,9792.0,1620.29,8,2015-08-12,1970-02-14,27.0,1714092.1,2,3523.0,0.014444778814324405,20138.0,1
919135973483,39859.18,3985.918,9853.31,117.76,10,2018-07-16,1985-06-01,23.0,480797.61,1,2454.0,0.024797487187964953,14552.0,1
919140133190,40354.71,4483.856666666667,9089.66,0.0,9,2005-08-27,1973-05-26,25.0,1092449.68,0,7160.0,0.02291825821237586,18941.0,1
919146426435,12727.43,4242.4766666666665,6627.06,1355.66,3,2009-05-28,1994-03-19,21.0,1249920.73,0,5790.0,0.016219138583528563,11339.0,0
919147935449,24939.719999999998,2493.9719999999998,6768.5,0.0,10,2024-06-16,1971-06-06,67.0,2639361.16,1,292.0,0.01548866745830967,19661.0,0
919148094176,16563.11,4140.7775,5556.91,1090.04,4,2001-12-26,1985-07-31,41.0,532771.62,0,8500.0,0.020026702269692925,14492.0,2
919150801944,24875.77,4145.961666666667,9019.54,255.16,6,2014-10-31,1971-03-18,61.0,161752.93,1,3808.0,0.011297307475051779,19741.0,0
919155229266,22832.79,7610.93,8668.1,6598.74,3,1988-01-01,1988-01-01,44.0,1683928.62,2,13608.0,3.0,13608.0,2
919163749761,40630.33,4514.481111111111,9159.73,0.0,9,2014-06-12,1970-02-03,63.0,680667.35,0,3949.0,0.016666666666666666,20149.0,1
919168023631,25973.09,3710.441428571429,7356.96,1571.47,7,2020-04-30,1970-05-22,33.0,748152.78,2,1800.0,0.011512526725508471,20041.0,0
919170137258,40921.05,5845.864285714286,9938.26,1198.37,7,2018-10-12,1979-05-07,55.0,1056312.45,2,2366.0,0.014580295771714226,16769.0,1
919177486462,27994.19,4665.698333333333,9929.11,178.17,6,2017-10-27,1971-02-14,68.0,781348.26,2,2716.0,0.010552852201442222,19773.0,0
919178659381,63089.61,7009.956666666667,9879.76,491.35,9,2022-08-28,1978-08-26,57.0,321656.37,1,950.0,0.01679835749393393,17023.0,1
919182437887,45169.380000000005,5018.820000000001,9680.11,717.36,9,2020-04-01,1971-10-04,43.0,348318.45,2,1829.0,0.015243902439024392,19541.0,1
919184181519,28333.67,5666.7339999999995,8867.47,1756.52,5,2015-04-20,2003-09-17,62.0,2654116.11,0,3637.0,0.03543586109142452,7870.0,0
919186651306,27891.589999999997,3984.512857142857,5463.4,179.32,7,2013-11-05,1974-05-30,52.0,2107542.87,2,4168.0,0.014579283532352124,18572.0,0
919197985262,49832.91,6229.11375,9854.52,1348.05,8,2015-12-29,1970-09-01,23.0,1380848.08,2,3384.0,0.014497130776200544,19939.0,1
919198484273,36673.44,6112.240000000001,8942.94,2440.59,6,2004-04-27,1970-03-28,44.0,274394.8,0,7647.0,0.014458992690175919,20096.0,1
919203768294,37223.04,4135.893333333333,9085.91,0.0,9,2010-09-11,1970-10-09,51.0,1129708.57,2,5319.0,0.018515978603758056,19901.0,1
919208399878,11269.39,3756.463333333333,9791.49,721.1,3,2025-02-28,2008-10-11,53.0,1686085.28,2,35.0,0.015040106951871657,6019.0,0
919212203479,20875.82,4175.164,8521.68,1168.34,5,2020-10-24,1977-01-23,41.0,1456605.38,1,1623.0,0.009386733416770964,17603.0,0
919213909354,27929.730000000003,3491.2162500000004,8299.19,348.5,8,2018-04-26,1979-07-15,23.0,1018369.78,2,2535.0,0.01694316978468055,16700.0,0
919218981849,40744.05,5820.578571428572,9604.9,2415.54,7,2018-07-11,1978-05-13,44.0,2925435.51,1,2459.0,0.014315904287954189,17128.0,1
919226113732,34184.0,4273.0,8797.15,1413.61,8,2021-06-06,1990-12-14,23.0,2482506.87,1,1398.0,0.021559468199784406,12530.0,1
919231495430,40943.18,6823.863333333334,9519.7,4093.52,6,2011-05-14,1987-01-21,46.0,1890196.95,2,5074.0,0.020272553215452193,13953.0,1
919241581669,20151.08,6717.026666666668,7443.17,5485.84,3,2016-04-21,1980-06-12,66.0,855276.47,2,3270.0,0.006871802702909063,16367.0,0
919243839315,19676.3,3279.383333333333,9038.88,0.0,6,2021-10-18,1979-07-23,31.0,2797403.46,2,1264.0,0.01166709878143635,16692.0,0
919245179885,40877.66,5109.7075,9368.62,435.86,8,2016-01-16,1981-10-29,57.0,864286.38,2,3366.0,0.019204609106185485,15863.0,1
919245317068,57767.03999999999,6418.5599999999995,9975.61,2365.81,9,2020-11-30,1970-07-25,52.0,1095430.04,2,1586.0,0.014681094013376108,19977.0,1
919250636259,24439.190000000002,4887.838000000001,6985.82,637.57,5,2021-09-28,1973-03-28,18.0,2692218.22,2,1284.0,0.00846692255588169,19000.0,0
919261254352,53677.990000000005,5367.799000000001,9171.16,2096.37,10,2010-02-21,1971-02-05,46.0,474966.57,2,5521.0,0.021036392959820488,19782.0,1
919265068044,45620.32,5702.54,9620.37,606.91,8,2024-02-22,1974-11-25,35.0,2215067.25,2,407.0,0.013343711775825643,18393.0,1
919270498955,32594.86,5432.4766666666665,9089.41,0.0,6,2018-03-09,1978-11-14,40.0,265196.5,0,2583.0,0.012534818941504178,16943.0,1
919275366252,15472.14,5157.38,8507.16,0.0,3,2020-08-13,1988-03-06,53.0,1197548.99,0,1695.0,0.007596218771100608,13543.0,0
919278022672,10933.17,2733.2925,4350.86,529.44,4,2020-11-19,1973-07-25,43.0,1821345.91,2,1597.0,0.006942837306179125,18881.0,0
919279182318,35282.42,3528.2419999999997,7930.1,0.0,10,2017-04-27,1986-07-11,35.0,593116.57,0,2899.0,0.02667140825035562,14147.0,1
919280739820,43696.479999999996,4855.164444444444,9359.84,1119.11,9,2019-07-07,1974-01-21,34.0,2223397.98,0,2098.0,0.01626212130337891,18701.0,1
919288203651,16501.6,5500.533333333333,9925.6,0.0,3,2007-02-19,1989-02-04,19.0,2591686.29,2,6619.0,0.013659128851115495,13208.0,2
919289204852,34472.67,5745.445,9411.66,1176.57,6,2021-01-29,1976-07-01,29.0,2341570.38,2,1526.0,0.011054473991279248,17809.0,1
919290615870,14527.580000000002,3631.8950000000004,6786.06,1185.42,4,1983-04-18,1977-12-10,31.0,1123937.18,0,15327.0,0.06138107416879795,17282.0,2
919295741120,27864.579999999998,6966.1449999999995,9659.47,2366.23,4,2008-05-02,1973-05-15,44.0,2844173.65,1,6181.0,0.009396288466055908,18952.0,2
919308701294,33840.73,3760.0811111111116,9964.06,195.63,9,2022-04-07,1970-08-12,48.0,2870191.0,1,1093.0,0.014311459768896428,19959.0,1
919317780148,35464.08,3546.4080000000004,7878.74,0.0,10,2008-10-22,1970-10-27,62.0,440418.72,0,6008.0,0.021621621621621623,19883.0,1
919319357265,27702.739999999998,4617.123333333333,6607.37,2461.22,6,2007-09-26,1993-04-30,59.0,364756.83,2,6400.0,0.03420752565564424,11662.0,0
919321377743,38466.92,4808.365,9045.86,951.3,8,2016-05-18,1982-05-21,24.0,627075.21,2,3243.0,0.019329896907216496,15659.0,1
919327059683,42600.24,5325.03,8167.36,747.35,8,2022-05-20,1989-02-11,69.0,2770910.32,0,1050.0,0.019751460785120564,13201.0,1
919327598766,21111.329999999998,4222.266,8973.72,1612.94,5,2014-08-01,1995-01-22,47.0,1419270.22,0,3899.0,0.02103491796381994,11030.0,0
919329446784,14849.880000000001,3712.4700000000003,9533.69,653.24,4,1997-04-05,1971-08-12,52.0,1495496.26,1,10226.0,0.012809564474807857,19594.0,2
919340087993,24367.82,4873.564,8418.36,1795.4,5,2023-10-13,1981-04-30,58.0,940337.36,2,539.0,0.0096736747065652,16045.0,0
919340590688,26006.68,3250.835,6773.69,0.0,8,2018-01-24,1974-08-29,65.0,2197318.1,1,2627.0,0.015138135486312602,18481.0,0
919344175247,41782.08,4642.453333333334,9429.35,630.42,9,2015-12-30,1971-10-04,28.0,1687230.24,2,3383.0,0.016709988860007425,19541.0,1
919346285771,28290.27,2829.027,6977.35,0.0,10,2020-03-21,1983-09-28,44.0,781480.37,1,1840.0,0.022515761032722906,15164.0,0
919348039631,48694.42,5410.4911111111105,9606.85,1813.43,9,2020-09-24,1975-07-19,27.0,2855921.14,2,1653.0,0.01635967038293747,18157.0,1
919349011298,29526.25,4218.035714285715,8287.72,929.36,7,2019-03-16,1970-03-09,49.0,2387851.08,1,2211.0,0.01172922252010724,20115.0,0
919354046875,16590.47,5530.156666666667,9323.14,1516.61,3,2016-08-27,1985-08-22,34.0,1918600.83,0,3142.0,0.007944915254237288,14470.0,0
919356238229,47336.0,4733.6,8986.63,110.06,10,2024-08-26,1971-05-23,40.0,1517100.65,0,221.0,0.015420993111956409,19675.0,1
919366402219,46706.04,6672.291428571429,9202.82,3260.73,7,2023-06-22,1977-12-29,36.0,1991583.86,1,652.0,0.012642225031605562,17263.0,1
919366780879,25212.579999999998,5042.516,8901.72,442.07,5,2025-02-19,1970-12-06,20.0,433788.01,0,44.0,0.007576140209101469,19843.0,0
919373835078,38420.96,4802.62,9075.83,257.05,8,2020-03-26,1978-05-28,21.0,910888.07,1,1835.0,0.01570886241654667,17113.0,1
919377683299,33855.979999999996,6771.195999999999,9551.56,3032.81,5,2018-07-10,1981-05-25,45.0,1135208.27,0,2460.0,0.011061946902654867,16020.0,1
919378046814,21481.72,5370.43,9127.62,2175.14,4,1985-06-27,1974-07-15,29.0,722265.16,2,14526.0,0.03,18526.0,2
919380225197,31003.760000000002,4429.108571428572,9073.48,0.0,7,2008-09-10,1978-10-15,22.0,1148871.31,1,6050.0,0.01922548750343312,16973.0,0
919387056244,49976.95,4997.695,9133.8,833.12,10,2024-09-21,1970-07-26,59.0,262354.34,0,195.0,0.015166068449522268,19976.0,1
919387569514,19624.28,6541.426666666666,9343.27,4796.21,3,2000-02-03,1997-08-22,24.0,2512099.89,2,9192.0,0.1005586592178771,10087.0,2
919394626443,51188.01,6398.50125,9457.9,808.85,8,2016-09-25,1972-09-01,68.0,545799.09,0,3113.0,0.014911463187325256,19208.0,1
919399371362,18766.9,4691.725,6857.06,220.19,4,1984-03-16,1975-11-28,45.0,932482.78,1,14994.0,0.0395908940943583,18025.0,2
919399425369,26795.69,4465.948333333333,8273.37,0.0,6,2021-12-28,1994-02-21,70.0,310186.59,1,1193.0,0.017695635076681086,11365.0,0
919409067573,27840.11,4640.018333333333,8300.08,1461.9,6,2016-11-22,1980-06-16,31.0,1606845.89,2,3055.0,0.013525698827772768,16363.0,0
919409770698,28600.97,3575.12125,9126.0,0.0,8,2019-10-10,1970-09-01,33.0,1346502.8,2,2003.0,0.013380909901873328,19939.0,0
919412775111,25911.55,4318.591666666666,8970.05,1190.18,6,2023-07-09,1979-09-15,46.0,365221.38,1,635.0,0.01124789102043367,16638.0,0
919414225544,42084.16,4676.017777777778,8522.4,519.58,9,2023-03-30,1970-07-23,70.0,1160157.14,0,736.0,0.014031076235514214,19979.0,1
919417410681,47011.06,5876.3825,9965.73,885.09,8,2025-02-03,1977-01-11,44.0,2572802.78,2,60.0,0.01367131871261749,17615.0,1
919418828570,20743.63,2963.3757142857144,7206.01,0.0,7,2021-11-30,1976-08-06,66.0,2155715.27,1,1221.0,0.012687288545190913,17773.0,0
919419769846,37521.2,4169.022222222222,9529.15,0.0,9,2020-08-11,1986-03-07,56.0,2445754.7,2,1697.0,0.021469465648854963,14273.0,1
919419786374,24406.95,4881.39,8910.29,1365.26,5,2009-02-14,1974-03-22,66.0,1095050.6,0,5893.0,0.011766551615939756,18641.0,0
919422035846,38380.79,4797.59875,9640.5,0.0,8,2017-06-16,1996-04-15,44.0,1813551.1,2,2849.0,0.031039834454216243,10581.0,1
919423939099,32675.71,5445.951666666667,9312.32,2366.58,6,2015-10-27,1990-07-09,30.0,1981559.7,2,3447.0,0.019478411427334703,12688.0,1
919433149532,38671.61,4833.95125,9338.96,1073.97,8,2004-03-29,1973-08-01,39.0,928667.33,0,7676.0,0.021432398642614755,18874.0,1
919435488617,22597.66,4519.532,7722.28,425.16,5,2024-11-07,1985-10-25,33.0,2614126.23,1,148.0,0.01052040959461355,14406.0,0
919438608304,14331.73,2866.346,8715.61,235.26,5,2008-04-23,1970-06-06,70.0,2069728.26,0,6190.0,0.010841283607979185,20026.0,0
919440681022,35870.630000000005,5124.375714285715,9791.01,768.74,7,2014-05-27,1980-02-17,44.0,1185436.72,2,3965.0,0.016775842786387603,16483.0,1
919441382168,27609.8,4601.633333333333,7783.53,0.0,6,2018-03-08,1973-03-04,28.0,2478140.03,2,2584.0,0.010948905109489052,19024.0,0
919444542251,46421.68,4642.168,8446.03,0.0,10,2019-05-29,1973-10-30,48.0,2308448.99,2,2137.0,0.018021265092809515,18784.0,1
919455872736,65140.84,6514.084,9685.97,1635.55,10,2023-08-20,1974-12-20,60.0,176782.68,0,593.0,0.016877637130801686,18368.0,1
919456109296,33263.54,6652.7080000000005,9786.45,0.0,5,2007-08-11,1977-09-12,37.0,1526392.73,2,6446.0,0.013729977116704805,17371.0,1
919462603446,20151.800000000003,4030.3600000000006,9093.36,1010.44,5,2010-10-30,2006-12-05,53.0,2525059.48,0,5270.0,0.10526315789473684,6695.0,0
919465675062,39970.630000000005,5710.090000000001,9905.07,326.54,7,2022-11-17,1979-03-17,53.0,1467778.17,0,869.0,0.01316531878879067,16820.0,1
919468173213,27846.42,5569.284,8259.7,3851.26,5,2021-12-16,2020-07-21,33.0,2386165.36,0,1205.0,0.29239766081871343,1718.0,0
919470591645,16590.26,4147.565,5729.66,2341.83,4,2020-05-23,1989-10-01,50.0,2774635.85,1,1777.0,0.010721944245889922,12969.0,0
919471107346,9650.14,3216.713333333333,8799.81,324.11,3,2011-10-22,1972-10-29,23.0,2054202.35,2,4913.0,0.0063215565076912275,19150.0,0
919474816314,14781.97,4927.323333333333,8318.65,2177.61,3,2000-05-12,1980-09-08,62.0,2347628.77,1,9093.0,0.012524352908433064,16279.0,2
919479722104,43217.22,4321.722,7146.63,760.72,10,2019-07-03,1975-11-11,22.0,1005752.64,2,2102.0,0.018820577164366373,18042.0,1
919492483651,34452.99,5742.165,9875.32,1709.57,6,2008-04-19,1979-02-18,36.0,198856.4,2,6194.0,0.01689664883131512,16847.0,1
919492602049,34733.509999999995,4341.688749999999,9399.89,686.99,8,2011-10-11,1979-01-03,59.0,2406236.58,1,4924.0,0.02005180048458518,16893.0,1
919498054328,15361.55,5120.516666666666,6387.44,3653.16,3,2021-10-21,1981-05-17,32.0,2046765.26,1,1261.0,0.006094670549197535,16028.0,0
919521713809,17460.239999999998,5820.079999999999,8610.07,390.85,3,2022-01-24,1992-06-04,50.0,530514.47,0,1166.0,0.00831331978570109,11992.0,0
919524176919,40247.65,5030.95625,9912.1,0.0,8,2024-07-16,1972-11-02,47.0,1146526.51,1,262.0,0.012709171785638636,19146.0,1
919524233168,49350.5,4935.05,9967.51,0.0,10,2024-04-20,1970-04-28,68.0,1597052.38,1,349.0,0.015216068167985392,20065.0,1
919530988694,50395.1,5599.455555555555,8469.04,1136.61,9,2024-01-16,1972-01-14,46.0,1237028.69,2,444.0,0.014214266912345355,19439.0,1
919531928910,3656.76,914.19,1847.01,369.72,4,2012-04-07,1988-11-24,45.0,1866991.9,1,4745.0,0.014059753954305799,13280.0,0
919538382315,46756.1,6679.442857142857,9481.84,342.92,7,2022-08-28,1972-09-25,37.0,626007.53,1,950.0,0.011516946363935505,19184.0,1
919540085129,25908.94,4318.156666666667,7134.06,2245.1,6,2021-02-25,1972-02-02,37.0,1845875.51,2,1499.0,0.010044082361475365,19420.0,0
919540388030,53183.22,5318.322,9441.7,0.0,10,2023-08-22,1971-06-22,37.0,2080009.05,2,591.0,0.015744725516951823,19645.0,1
919546884199,16795.0,4198.75,8333.03,156.3,4,2013-03-11,1985-04-30,65.0,1412865.25,0,4407.0,0.011791294094526873,14584.0,0
919551894263,43341.87,4815.763333333333,9020.52,1125.25,9,2023-10-29,1973-07-30,58.0,2706571.87,0,523.0,0.014711491309322727,18876.0,1
919553738511,35088.07,4386.00875,9529.33,886.28,8,2019-11-08,1974-01-15,32.0,1329368.68,0,1974.0,0.014342915197513895,18707.0,1
919556025499,27173.08,3396.635,8537.87,0.0,8,2017-05-19,1977-09-16,48.0,759862.4,2,2877.0,0.016563146997929608,17367.0,0
919559270786,16151.64,5383.88,8680.22,361.25,3,2025-02-14,1973-02-22,41.0,1961417.55,0,49.0,0.00474058467210956,19034.0,0
919559557470,14360.93,4786.9766666666665,6989.41,2918.18,3,2020-06-05,1982-07-19,54.0,469795.06,2,1764.0,0.006504770164787511,15600.0,0
919564984187,37593.95,5370.564285714286,8091.61,1509.89,7,2014-08-15,1972-08-28,36.0,212527.85,2,3885.0,0.013701311411235076,19212.0,1
919565126577,39768.06,4971.0075,9188.23,1181.59,8,2014-07-23,1978-10-10,45.0,441886.85,2,3908.0,0.01836266258607498,16978.0,1
919577015837,28965.47,5793.094,9304.74,1990.14,5,2013-12-17,1986-07-27,56.0,2273740.64,0,4126.0,0.014992503748125937,14131.0,0
919579265601,13816.94,4605.6466666666665,6814.65,961.52,3,1984-09-30,1984-09-30,32.0,1232543.36,1,14796.0,3.0,14796.0,2
919582467100,24634.17,4105.695,9839.06,0.0,6,1991-02-22,1970-12-25,70.0,1937594.7,2,12460.0,0.024443237370994023,19824.0,2
919584796846,61132.75,6792.527777777777,9391.02,3813.29,9,2024-12-28,1972-12-09,54.0,835345.75,0,97.0,0.014201556911424364,19109.0,1
919587294825,51033.75,5670.416666666667,9799.14,1631.12,9,2023-05-28,1977-02-13,60.0,2734608.13,2,677.0,0.015971606033717833,17582.0,1
919597485607,12276.73,4092.2433333333333,8094.84,2082.33,3,1991-02-14,1972-04-07,29.0,1340972.2,1,12468.0,0.013068099317554814,19355.0,2
919597695521,41265.3,5158.1625,9587.01,146.9,8,2025-01-15,1980-01-05,40.0,1131109.66,0,79.0,0.014592326868121846,16526.0,1
919603771733,15271.77,5090.59,9672.04,1111.7,3,2022-07-26,1972-06-17,21.0,1643241.58,1,983.0,0.004917764056608928,19284.0,0
919604234700,21876.53,2734.56625,6441.71,0.0,8,2019-02-11,1993-08-12,38.0,2802853.83,2,2244.0,0.02576766158471119,11558.0,0
919604432125,23874.47,3979.0783333333334,6550.33,1235.29,6,2012-03-25,1977-05-06,44.0,1161193.21,1,4758.0,0.014126510751844294,17500.0,0
919605117440,62551.59,6255.159,9698.97,1040.09,10,2004-05-08,1973-06-28,61.0,864098.87,1,7636.0,0.026614620298083747,18908.0,1
919619998445,10923.75,3641.25,4673.39,2842.23,3,1995-06-05,1971-11-16,37.0,1036205.5,0,10896.0,0.010462683096954197,19498.0,2
919631471321,20092.24,6697.413333333334,8929.28,4807.06,3,2013-06-03,1980-09-06,25.0,1141585.22,0,4323.0,0.007526342197691921,16281.0,0
919631485960,22234.28,7411.426666666666,9244.56,6481.64,3,1997-01-31,1997-01-31,23.0,2459962.67,0,10290.0,3.0,10290.0,2
919635607734,27348.2,4558.033333333334,8972.58,739.33,6,2024-07-06,1972-01-17,55.0,2356944.52,2,272.0,0.009392611145898561,19436.0,0
919638138040,24475.52,4895.104,9419.5,682.97,5,2024-07-24,1974-08-31,62.0,226449.56,2,254.0,0.00823045267489712,18479.0,0
919639119547,36562.13,3656.2129999999997,7405.95,0.0,10,2004-10-17,1972-05-27,21.0,2995972.25,0,7474.0,0.025357112670103963,19305.0,1
919639130492,34658.95,6931.789999999999,8771.43,4550.37,5,2014-03-01,1991-08-26,52.0,964894.74,0,4052.0,0.018241517694272163,12275.0,1
919639960595,40478.990000000005,8095.798000000001,9368.37,5385.22,5,2010-06-09,1972-08-18,42.0,425641.67,0,5413.0,0.010862480990658266,19222.0,1
919642274789,33317.41,3331.7410000000004,6603.66,0.0,10,2022-04-16,1973-11-27,35.0,2909389.6,0,1084.0,0.016976007243096423,18756.0,1
919643576871,40067.659999999996,4451.9622222222215,9117.81,608.18,9,2017-04-12,1976-06-22,53.0,860215.1,1,2914.0,0.018115942028985508,17818.0,1
919645120421,38439.03,4271.003333333333,9133.15,149.59,9,2022-04-27,1971-01-16,23.0,2790145.9,1,1073.0,0.014416146083613648,19802.0,1
919652152841,30288.73,5048.121666666667,7585.39,2575.84,6,2021-09-21,1972-12-22,52.0,2255256.59,1,1291.0,0.010109519797809604,19096.0,0
919655935832,20460.45,2922.921428571429,9863.62,0.0,7,2024-03-30,1974-12-26,55.0,988045.7,1,370.0,0.01167185415740329,18362.0,0
919656073292,13383.369999999999,3345.8424999999997,4615.07,2425.23,4,1982-01-27,1977-10-31,65.0,480318.0,1,15773.0,0.07746933505487412,17322.0,2
919656285641,48750.560000000005,5416.72888888889,8324.0,2406.68,9,2006-08-05,1974-07-05,44.0,536601.99,2,6817.0,0.023039508490485538,18536.0,1
919658304095,48117.03,6014.62875,9515.5,0.0,8,2023-09-28,1973-06-14,43.0,2002034.46,0,554.0,0.013066202090592335,18922.0,1
919673457063,61056.25,6105.625,9476.17,1647.92,10,2013-09-04,1973-10-08,36.0,1987299.44,1,4230.0,0.020581778265642153,18806.0,1
919673561638,28928.54,5785.7080000000005,8997.24,2435.91,5,2022-02-10,1977-10-11,44.0,2957881.33,1,1149.0,0.009263261903291546,17342.0,0
919679172843,13658.46,3414.615,5740.74,0.0,4,2024-12-31,1999-09-25,43.0,1723354.45,0,94.0,0.013002492144327664,9323.0,0
919682870880,37178.83,3717.8830000000003,7266.69,0.0,10,2024-03-29,1979-11-27,29.0,2803806.22,1,371.0,0.018525379770285292,16565.0,1
919683935600,18840.510000000002,6280.170000000001,7606.56,4848.9,3,2006-08-17,2006-08-17,38.0,2059880.5,1,6805.0,3.0,6805.0,2
919690922160,54119.75,5411.975,8751.88,956.79,10,2019-03-19,1977-01-30,44.0,308001.47,2,2208.0,0.019495710943592412,17596.0,1
919691982799,27792.370000000003,3474.0462500000003,8466.35,0.0,8,2019-12-26,1982-12-12,63.0,955747.36,0,1926.0,0.017740981667652277,15454.0,0
919695133408,41794.270000000004,5224.2837500000005,8845.03,1299.79,8,2014-01-01,1971-04-01,70.0,493692.29,0,4111.0,0.015368852459016395,19727.0,1
