name,age,income,mobile,gender,date,amount,store
Ishwar Mallick,20.0,509755.57,917013592436,Other,1988-06-16,4687.18,Big Bazaar
Ishwar Mallick,20.0,509755.57,917013592436,Other,1991-02-18,7720.34,More
Ishwar Mallick,20.0,509755.57,917013592436,Other,,354.14,DMart
Ishwar Mallick,20.0,509755.57,917013592436,Other,1991-09-17,,Reliance Fresh
Shivani Lad,33.0,1022687.19,918497762234,Female,1982-11-20,5133.91,Big Bazaar
Shivani Lad,33.0,1022687.19,918497762234,Female,2008-12-10,3192.51,More
Shivani Lad,33.0,1022687.19,918497762234,Female,1979-02-27,3330.02,Big Bazaar
Shivani Lad,33.0,1022687.19,918497762234,Female,1998-09-29,,Big Bazaar
Shivani Lad,33.0,1022687.19,918497762234,Female,1999-04-29,5260.29,More
Shivani Lad,33.0,1022687.19,918497762234,Female,1975-05-06,3862.13,DMart
Shivani Lad,33.0,1022687.19,918497762234,Female,1978-06-22,5463.66,Spencer's
Shivani Lad,33.0,1022687.19,918497762234,Female,2006-12-29,6254.85,More
Jhalak Dugar,51.0,453440.83,917635825546,Male,1997-08-22,3492.92,
Jhalak Dugar,51.0,453440.83,917635825546,Male,1986-12-04,8202.06,Reliance Fresh
Jhalak Dugar,51.0,453440.83,917635825546,Male,2015-11-09,8410.35,DMart
Dev Choudhry,65.0,2968188.19,917604706474,Female,1980-04-05,9119.82,
Dev Choudhry,65.0,2968188.19,917604706474,Female,2015-08-15,7346.37,DMart
Dev Choudhry,65.0,2968188.19,917604706474,Female,10-04-2005,4311.08,More
Dev Choudhry,65.0,2968188.19,917604706474,Female,,3584.53,Big Bazaar
Dev Choudhry,65.0,2968188.19,917604706474,Female,1975-07-11,6804.71,DMart
Dev Choudhry,65.0,2968188.19,917604706474,Female,04-11-2004,3344.6,Big Bazaar
Kamala Biswas,30.0,1627552.27,918674192109,Female,1990-03-29,,More
Kamala Biswas,30.0,1627552.27,918674192109,Female,,9039.46,More
Kamala Biswas,30.0,1627552.27,918674192109,Female,1994-09-18,2869.22,Spencer's
Kamala Biswas,30.0,1627552.27,918674192109,Female,2017-03-15,4087.65,Spencer's
Charvi Jha,49.0,2273931.05,916076317824,Male,2001-10-16,8775.16,More
Charvi Jha,49.0,2273931.05,916076317824,Male,1991-04-29,,DMart
Charvi Jha,49.0,2273931.05,916076317824,Male,,7896.36,Reliance Fresh
Gaurangi Mitter,,1756849.21,917305280521,Other,1985-10-26,5995.4,DMart
Gaurangi Mitter,,1756849.21,917305280521,Other,1984-06-15,2157.98,Big Bazaar
Gaurangi Mitter,,1756849.21,917305280521,Other,2019-02-10,3513.25,DMart
Gaurangi Mitter,,1756849.21,917305280521,Other,2013-12-21,,Big Bazaar
Gaurangi Mitter,,1756849.21,917305280521,Other,,5598.12,More
Gaurangi Mitter,,1756849.21,917305280521,Other,16-08-1986,3768.75,Reliance Fresh
Gaurangi Mitter,,1756849.21,917305280521,Other,1976-03-03,5286.68,DMart
Anusha Bath,68.0,663162.13,916751917162,Male,,,Big Bazaar
Anusha Bath,68.0,663162.13,916751917162,Male,,2401.33,More
Anusha Bath,68.0,663162.13,916751917162,Male,01-10-1980,,DMart
Anusha Bath,68.0,663162.13,916751917162,Male,1980-03-09,6242.95,Big Bazaar
Anusha Bath,68.0,663162.13,916751917162,Male,1972-04-16,2926.27,Big Bazaar
Anusha Bath,68.0,663162.13,916751917162,Male,1973-09-19,2396.19,DMart
Anusha Bath,68.0,663162.13,916751917162,Male,1976-09-12,4864.9,Spencer's
Anusha Bath,68.0,663162.13,916751917162,Male,1974-02-11,9687.1,Spencer's
Anusha Bath,68.0,663162.13,916751917162,Male,13-02-1981,9462.7,Reliance Fresh
Anusha Bath,68.0,663162.13,916751917162,Male,28-05-1971,7281.4,DMart
Gabriel Chaudhry,70.0,1741281.07,918632445649,Male,1989-06-04,2038.35,Big Bazaar
Gabriel Chaudhry,70.0,1741281.07,918632445649,Male,1974-09-03,441.92,Spencer's
Gabriel Chaudhry,70.0,1741281.07,918632445649,Male,1992-03-22,7168.35,Big Bazaar
Gabriel Chaudhry,70.0,1741281.07,918632445649,Male,1975-02-06,1258.14,Reliance Fresh
Gabriel Chaudhry,70.0,1741281.07,918632445649,Male,2003-03-18,1283.4,Reliance Fresh
Gabriel Chaudhry,70.0,1741281.07,918632445649,Male,2005-10-27,7394.09,Spencer's
Orinder Sinha,39.0,1162146.09,918721554031,Female,2024-05-03,,More
Orinder Sinha,39.0,1162146.09,918721554031,Female,2018-01-16,9875.45,DMart
Orinder Sinha,39.0,1162146.09,918721554031,Female,1976-07-26,3489.82,Big Bazaar
Orinder Sinha,39.0,1162146.09,918721554031,Female,1984-01-16,9340.32,DMart
Orinder Sinha,39.0,1162146.09,918721554031,Female,1973-10-02,5619.13,Big Bazaar
Orinder Sinha,39.0,1162146.09,918721554031,Female,1975-03-09,5575.84,More
Orinder Sinha,39.0,1162146.09,918721554031,Female,1999-09-03,9117.87,Reliance Fresh
Orinder Sinha,39.0,1162146.09,918721554031,Female,2018-10-11,445.4,Spencer's
Wahab Yogi,39.0,1852152.36,916662510569,Male,18-03-2004,3159.01,Spencer's
Wahab Yogi,39.0,1852152.36,916662510569,Male,1981-04-05,5655.37,Reliance Fresh
Wahab Yogi,39.0,1852152.36,916662510569,Male,2015-09-25,8083.71,More
Wahab Yogi,39.0,1852152.36,916662510569,Male,2025-03-20,7071.77,DMart
Rohan Shankar,24.0,223346.72,916733718685,Other,2013-02-20,8189.8,Spencer's
Rohan Shankar,24.0,223346.72,916733718685,Other,1993-06-12,7686.52,Big Bazaar
Rohan Shankar,24.0,223346.72,916733718685,Other,2003-07-15,6452.03,More
Rohan Shankar,24.0,223346.72,916733718685,Other,2010-01-11,5426.32,DMart
Sachi Panchal,55.0,1934080.44,917834812535,Other,1970-01-19,1042.57,Spencer's
Sachi Panchal,55.0,1934080.44,917834812535,Other,1989-06-28,2743.29,More
Sachi Panchal,55.0,1934080.44,917834812535,Other,2011-11-01,,Reliance Fresh
Sachi Panchal,55.0,1934080.44,917834812535,Other,2011-10-01,7773.06,DMart
Sachi Panchal,55.0,1934080.44,917834812535,Other,2012-11-09,964.89,Big Bazaar
Janya Baral,59.0,2109723.88,919833944737,Male,1987-04-01,4956.53,Reliance Fresh
Janya Baral,59.0,2109723.88,919833944737,Male,,5275.24,
Janya Baral,59.0,2109723.88,919833944737,Male,1971-09-11,851.61,Reliance Fresh
Dev Chaudry,56.0,2432464.7,916961084962,Female,1995-02-02,5526.68,Reliance Fresh
Dev Chaudry,56.0,2432464.7,916961084962,Female,2015-09-09,5404.63,Spencer's
Dev Chaudry,56.0,2432464.7,916961084962,Female,1994-02-26,,Big Bazaar
Dev Chaudry,56.0,2432464.7,916961084962,Female,2023-01-03,6838.13,DMart
Viraj Ben,29.0,1537010.11,918308026394,Other,,9503.79,Reliance Fresh
Viraj Ben,29.0,1537010.11,918308026394,Other,1973-01-12,3196.92,DMart
Viraj Ben,29.0,1537010.11,918308026394,Other,,1062.02,Big Bazaar
Viraj Ben,29.0,1537010.11,918308026394,Other,1989-04-09,3826.65,DMart
Viraj Ben,29.0,1537010.11,918308026394,Other,1974-07-18,182.36,More
Viraj Ben,29.0,1537010.11,918308026394,Other,2005-12-27,1112.62,DMart
Viraj Ben,29.0,1537010.11,918308026394,Other,1979-12-02,8987.8,
Viraj Ben,29.0,1537010.11,918308026394,Other,1995-04-14,3795.57,More
Viraj Ben,29.0,1537010.11,918308026394,Other,1987-12-18,4229.23,Reliance Fresh
Viraj Ben,29.0,1537010.11,918308026394,Other,,359.09,More
Logan Sami,28.0,1398826.03,918333103372,Other,1986-10-13,2305.28,
Logan Sami,28.0,1398826.03,918333103372,Other,1973-07-07,4968.19,DMart
Logan Sami,28.0,1398826.03,918333103372,Other,2020-01-06,2465.59,DMart
Logan Sami,28.0,1398826.03,918333103372,Other,1990-09-30,3066.23,Spencer's
Logan Sami,28.0,1398826.03,918333103372,Other,1990-04-25,3781.07,More
Logan Sami,28.0,1398826.03,918333103372,Other,,6444.78,Spencer's
Logan Sami,28.0,1398826.03,918333103372,Other,1997-12-04,2979.27,Big Bazaar
Logan Sami,28.0,1398826.03,918333103372,Other,2022-12-20,7726.78,Reliance Fresh
Logan Sami,28.0,1398826.03,918333103372,Other,1986-09-25,7906.8,Big Bazaar
Aarav Pandit,23.0,1647693.97,918268486276,Other,,1824.79,Big Bazaar
Aarav Pandit,23.0,1647693.97,918268486276,Other,2012-07-20,6984.4,Spencer's
Aarav Pandit,23.0,1647693.97,918268486276,Other,2014-08-01,6085.22,Reliance Fresh
Aarav Pandit,23.0,1647693.97,918268486276,Other,2019-05-09,7999.57,More
Aarav Pandit,23.0,1647693.97,918268486276,Other,2023-07-12,949.74,Reliance Fresh
Gopal Pradhan,45.0,1866991.9,919531928910,Male,1973-04-01,102.52,Reliance Fresh
Gopal Pradhan,45.0,1866991.9,919531928910,Male,1973-08-23,2939.36,Reliance Fresh
Gopal Pradhan,45.0,1866991.9,919531928910,Male,2022-02-24,9976.22,Reliance Fresh
Gopal Pradhan,45.0,1866991.9,919531928910,Male,2004-06-15,5759.84,Spencer's
Gopal Pradhan,45.0,1866991.9,919531928910,Male,,3599.52,DMart
Gopal Pradhan,45.0,1866991.9,919531928910,Male,2024-03-09,6317.49,More
Gopal Pradhan,45.0,1866991.9,919531928910,Male,2012-11-30,1105.79,Spencer's
Gopal Pradhan,45.0,1866991.9,919531928910,Male,22-10-2019,8830.51,Spencer's
Mason Wable,33.0,327054.35,916507771858,Female,1973-01-04,5408.45,DMart
Mason Wable,33.0,327054.35,916507771858,Female,2003-01-28,296.41,More
Mason Wable,33.0,327054.35,916507771858,Female,1986-02-14,1395.45,More
Mason Wable,33.0,327054.35,916507771858,Female,22-07-2007,8704.24,DMart
Mason Wable,33.0,327054.35,916507771858,Female,1981-01-06,3404.61,More
Darsh Gill,70.0,2204181.73,916717100421,Female,1974-04-22,,Reliance Fresh
Darsh Gill,70.0,2204181.73,916717100421,Female,23-08-2021,2560.78,Big Bazaar
Darsh Gill,70.0,2204181.73,916717100421,Female,1971-10-04,666.34,Reliance Fresh
Darsh Gill,70.0,2204181.73,916717100421,Female,,4479.88,Reliance Fresh
Darsh Gill,70.0,2204181.73,916717100421,Female,2011-07-12,3118.13,Spencer's
Darsh Gill,70.0,2204181.73,916717100421,Female,1974-09-16,8187.01,More
Darsh Gill,70.0,2204181.73,916717100421,Female,29-06-2021,7496.97,
Aradhana Date,69.0,1299666.19,916981049082,Male,2007-03-28,4907.73,DMart
Aradhana Date,69.0,1299666.19,916981049082,Male,1983-02-16,7497.66,More
Aradhana Date,69.0,1299666.19,916981049082,Male,2024-10-15,9834.76,Reliance Fresh
Aradhana Date,69.0,1299666.19,916981049082,Male,2005-07-23,2768.4,DMart
Aradhana Date,69.0,1299666.19,916981049082,Male,1982-05-16,7211.73,DMart
Aradhana Date,69.0,1299666.19,916981049082,Male,2021-08-09,3826.2,
Aradhana Date,69.0,1299666.19,916981049082,Male,2005-03-18,407.31,DMart
Aradhana Date,69.0,1299666.19,916981049082,Male,2004-05-25,2793.98,DMart
Aradhana Date,69.0,1299666.19,916981049082,Male,,2838.44,DMart
Pavani Narayanan,22.0,1488048.21,917138264176,Female,2024-07-21,,Reliance Fresh
Pavani Narayanan,22.0,1488048.21,917138264176,Female,2017-07-20,7088.36,Spencer's
Pavani Narayanan,22.0,1488048.21,917138264176,Female,1999-05-22,6386.67,DMart
Pavani Narayanan,22.0,1488048.21,917138264176,Female,1978-08-22,4796.26,Spencer's
Pavani Narayanan,22.0,1488048.21,917138264176,Female,2018-12-09,1878.27,DMart
Pavani Narayanan,22.0,1488048.21,917138264176,Female,2005-10-28,7591.91,More
Pavani Narayanan,22.0,1488048.21,917138264176,Female,2004-01-18,3535.35,More
Pavani Narayanan,22.0,1488048.21,917138264176,Female,1983-04-02,9409.0,DMart
Pavani Narayanan,22.0,1488048.21,917138264176,Female,2020-01-19,,DMart
Leela Bali,46.0,2564330.15,916397129827,Other,1982-10-30,2413.44,Spencer's
Leela Bali,46.0,2564330.15,916397129827,Other,2023-06-13,5134.04,Spencer's
Leela Bali,46.0,2564330.15,916397129827,Other,2014-03-12,7711.21,Big Bazaar
Leela Bali,46.0,2564330.15,916397129827,Other,2003-02-28,8044.55,Big Bazaar
Leela Bali,46.0,2564330.15,916397129827,Other,2001-02-18,2432.12,More
Leela Bali,46.0,2564330.15,916397129827,Other,1984-12-20,8575.68,DMart
Leela Bali,46.0,2564330.15,916397129827,Other,1997-05-29,5639.73,More
Leela Bali,46.0,2564330.15,916397129827,Other,1998-03-01,6020.59,Big Bazaar
Leela Bali,46.0,2564330.15,916397129827,Other,02-06-1984,6986.65,DMart
Leela Bali,46.0,2564330.15,916397129827,Other,01-10-2010,3211.23,Reliance Fresh
Hema Pandya,65.0,845151.9,916749270915,Other,2000-06-24,6451.4,More
Hema Pandya,65.0,845151.9,916749270915,Other,1995-07-29,4929.29,More
Hema Pandya,65.0,845151.9,916749270915,Other,1974-09-05,1419.83,Big Bazaar
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,2004-11-02,6558.88,More
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,2002-04-08,7127.57,Reliance Fresh
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,,3189.89,DMart
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,1988-01-15,6995.41,Reliance Fresh
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,2010-03-09,5312.66,DMart
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,1972-06-26,2444.45,Big Bazaar
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,2006-03-08,8079.21,Reliance Fresh
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,1977-07-24,7366.56,More
Hemangini Thakkar,32.0,2690597.0,918532315957,Other,2005-02-01,2874.68,Reliance Fresh
Abhiram Gala,60.0,2638459.16,918229516148,Other,1979-06-30,1876.71,DMart
Abhiram Gala,60.0,2638459.16,918229516148,Other,,3842.08,
Abhiram Gala,60.0,2638459.16,918229516148,Other,2023-03-18,9144.6,Big Bazaar
Lipika Setty,62.0,2347628.77,919474816314,Male,2012-04-22,9799.94,DMart
Lipika Setty,62.0,2347628.77,919474816314,Male,,2606.7,Reliance Fresh
Lipika Setty,62.0,2347628.77,919474816314,Male,14-11-2010,7188.97,More
Lipika Setty,62.0,2347628.77,919474816314,Male,2003-03-15,248.34,More
Lipika Setty,62.0,2347628.77,919474816314,Male,2016-09-10,3461.31,Reliance Fresh
Lipika Setty,62.0,2347628.77,919474816314,Male,2019-11-01,6128.13,More
Yash Chadha,56.0,1877558.21,917382308441,Other,2015-06-28,6219.38,DMart
Yash Chadha,56.0,1877558.21,917382308441,Other,1997-06-01,7376.04,DMart
Yash Chadha,56.0,1877558.21,917382308441,Other,2013-10-05,634.42,More
Yash Chadha,56.0,1877558.21,917382308441,Other,1984-10-16,9319.67,DMart
Lopa Zachariah,69.0,2556209.65,917389803385,Male,1985-10-30,,
Lopa Zachariah,69.0,2556209.65,917389803385,Male,1994-08-21,390.14,DMart
Lopa Zachariah,69.0,2556209.65,917389803385,Male,2001-09-11,3602.97,Big Bazaar
Lopa Zachariah,69.0,2556209.65,917389803385,Male,1996-07-15,3006.66,Reliance Fresh
Lopa Zachariah,69.0,2556209.65,917389803385,Male,,7901.92,Big Bazaar
Lopa Zachariah,69.0,2556209.65,917389803385,Male,1972-05-20,8858.53,Reliance Fresh
Lopa Zachariah,69.0,2556209.65,917389803385,Male,2010-09-06,5619.3,More
William Lanka,60.0,700419.9,917409874348,Female,2006-03-22,2989.07,More
William Lanka,60.0,700419.9,917409874348,Female,1981-10-12,3083.31,Reliance Fresh
William Lanka,60.0,700419.9,917409874348,Female,1992-10-23,1541.02,Spencer's
William Lanka,60.0,700419.9,917409874348,Female,2016-08-28,389.77,Reliance Fresh
William Lanka,60.0,700419.9,917409874348,Female,1971-03-25,1271.02,More
William Lanka,60.0,700419.9,917409874348,Female,1983-04-27,6208.06,More
William Lanka,60.0,700419.9,917409874348,Female,1970-12-30,1008.84,
William Lanka,60.0,700419.9,917409874348,Female,2022-03-08,7845.93,DMart
William Lanka,60.0,700419.9,917409874348,Female,,,Big Bazaar
Tanish Bhatt,37.0,190322.85,918294092753,Male,1987-08-10,9481.89,Big Bazaar
Tanish Bhatt,37.0,190322.85,918294092753,Male,2004-07-02,6351.03,More
Tanish Bhatt,37.0,190322.85,918294092753,Male,2001-11-30,314.51,Spencer's
Tanish Bhatt,37.0,190322.85,918294092753,Male,08-04-1981,9751.8,More
Tanish Bhatt,37.0,190322.85,918294092753,Male,2020-11-24,9508.28,Big Bazaar
Tanish Bhatt,37.0,190322.85,918294092753,Male,1992-10-13,658.8,Spencer's
Girindra Shere,23.0,1018369.78,919213909354,Other,06-07-2009,8337.25,More
Girindra Shere,23.0,1018369.78,919213909354,Other,1985-07-15,584.92,Big Bazaar
Girindra Shere,23.0,1018369.78,919213909354,Other,2019-04-11,6721.88,
Girindra Shere,23.0,1018369.78,919213909354,Other,1989-08-21,5828.18,More
Girindra Shere,23.0,1018369.78,919213909354,Other,2014-10-16,7637.78,Big Bazaar
Girindra Shere,23.0,1018369.78,919213909354,Other,,3071.36,Big Bazaar
Charan Hayer,39.0,1404635.33,917849482575,Other,2016-11-03,7180.95,Reliance Fresh
Charan Hayer,39.0,1404635.33,917849482575,Other,2001-07-06,648.6,More
Charan Hayer,39.0,1404635.33,917849482575,Other,1974-09-08,6426.45,Reliance Fresh
Charan Hayer,39.0,1404635.33,917849482575,Other,1992-03-27,7630.74,Reliance Fresh
Charan Hayer,39.0,1404635.33,917849482575,Other,1975-04-16,6034.91,More
Charan Hayer,39.0,1404635.33,917849482575,Other,2017-04-07,5520.99,More
Charan Hayer,39.0,1404635.33,917849482575,Other,1995-05-23,7435.76,More
Charan Hayer,39.0,1404635.33,917849482575,Other,2010-05-01,3888.87,Big Bazaar
Charan Hayer,39.0,1404635.33,917849482575,Other,1986-07-24,3341.07,More
Ganga Murthy,44.0,868973.87,916351784589,Female,1993-09-22,4780.37,Big Bazaar
Ganga Murthy,44.0,868973.87,916351784589,Female,1984-04-27,3782.39,Big Bazaar
Ganga Murthy,44.0,868973.87,916351784589,Female,2014-02-26,2949.61,Big Bazaar
Ganga Murthy,44.0,868973.87,916351784589,Female,1970-06-24,5247.5,Big Bazaar
Ganga Murthy,44.0,868973.87,916351784589,Female,1993-07-02,4474.49,Spencer's
Bakhshi Date,53.0,1326130.84,917788887661,Other,2024-04-06,440.64,Spencer's
Bakhshi Date,53.0,1326130.84,917788887661,Other,2001-03-17,8073.82,DMart
Bakhshi Date,53.0,1326130.84,917788887661,Other,2017-11-24,669.42,Reliance Fresh
Bakhshi Date,53.0,1326130.84,917788887661,Other,2013-03-07,7588.13,Spencer's
Bakhshi Date,53.0,1326130.84,917788887661,Other,,4300.15,Big Bazaar
Bakhshi Date,53.0,1326130.84,917788887661,Other,,5664.0,Big Bazaar
Bakhshi Date,53.0,1326130.84,917788887661,Other,1981-05-28,3935.46,DMart
Bakhshi Date,53.0,1326130.84,917788887661,Other,1986-05-25,6932.68,DMart
Harish Hari,24.0,1414483.87,918980712298,Female,1977-06-15,8861.44,DMart
Harish Hari,24.0,1414483.87,918980712298,Female,28-02-1990,3127.68,Reliance Fresh
Harish Hari,24.0,1414483.87,918980712298,Female,1995-09-10,1462.94,Spencer's
Harish Hari,24.0,1414483.87,918980712298,Female,2020-04-19,5828.83,Big Bazaar
Harish Hari,24.0,1414483.87,918980712298,Female,08-08-1976,5010.85,Spencer's
Harish Hari,24.0,1414483.87,918980712298,Female,1998-10-31,9801.57,Spencer's
Harish Hari,24.0,1414483.87,918980712298,Female,1997-07-07,8670.23,More
Anamika Kanda,55.0,1288291.44,916941975480,Male,1977-09-12,5959.42,Spencer's
Anamika Kanda,55.0,1288291.44,916941975480,Male,,,Big Bazaar
Anamika Kanda,55.0,1288291.44,916941975480,Male,1978-02-20,4201.35,DMart
Anamika Kanda,55.0,1288291.44,916941975480,Male,1984-08-22,6470.16,Spencer's
Anamika Kanda,55.0,1288291.44,916941975480,Male,2016-10-13,3787.91,Spencer's
Urmi Dewan,48.0,1072264.76,917065354117,Male,2019-07-15,5795.44,
Urmi Dewan,48.0,1072264.76,917065354117,Male,,,Spencer's
Urmi Dewan,48.0,1072264.76,917065354117,Male,1989-05-23,9794.97,Reliance Fresh
Urmi Dewan,48.0,1072264.76,917065354117,Male,2017-10-08,8580.8,Spencer's
Urmi Dewan,48.0,1072264.76,917065354117,Male,2005-04-14,9532.12,More
Azaan Chand,67.0,891825.85,917916728422,Male,30-01-1998,789.32,Spencer's
Azaan Chand,67.0,891825.85,917916728422,Male,1971-01-25,9735.87,More
Azaan Chand,67.0,891825.85,917916728422,Male,1988-02-18,4381.76,Big Bazaar
Azaan Chand,67.0,891825.85,917916728422,Male,,130.08,More
Azaan Chand,67.0,891825.85,917916728422,Male,1970-03-07,4237.17,Spencer's
Azaan Chand,67.0,891825.85,917916728422,Male,,5565.89,More
Azaan Chand,67.0,891825.85,917916728422,Male,,6667.51,Big Bazaar
Bhavani Chacko,20.0,2991939.64,917705078697,Female,2007-04-08,8416.05,Spencer's
Bhavani Chacko,20.0,2991939.64,917705078697,Female,1994-07-17,8705.45,More
Bhavani Chacko,20.0,2991939.64,917705078697,Female,1983-09-19,6393.2,Big Bazaar
Bhavani Chacko,20.0,2991939.64,917705078697,Female,,6505.24,Reliance Fresh
Bhavani Chacko,20.0,2991939.64,917705078697,Female,1993-04-15,7869.37,More
Bhavani Chacko,20.0,2991939.64,917705078697,Female,,6001.44,More
Bhavani Chacko,20.0,2991939.64,917705078697,Female,2012-09-10,6331.3,Spencer's
Bhavani Chacko,20.0,2991939.64,917705078697,Female,1990-10-07,4566.89,DMart
Yochana Sagar,48.0,351860.67,917645272822,Male,2000-01-09,8380.89,More
Yochana Sagar,48.0,351860.67,917645272822,Male,,2423.31,More
Yochana Sagar,48.0,351860.67,917645272822,Male,2022-09-11,5852.6,Big Bazaar
Yochana Sagar,48.0,351860.67,917645272822,Male,2022-10-31,5348.82,More
Yochana Sagar,48.0,351860.67,917645272822,Male,1975-02-06,3987.1,DMart
Yochana Sagar,48.0,351860.67,917645272822,Male,1980-04-08,156.59,DMart
Maanas Munshi,21.0,428404.49,916997050893,Male,1987-09-18,,Reliance Fresh
Maanas Munshi,21.0,428404.49,916997050893,Male,15-10-2002,7976.15,More
Maanas Munshi,21.0,428404.49,916997050893,Male,1970-06-28,8781.69,Big Bazaar
Maanas Munshi,21.0,428404.49,916997050893,Male,2017-08-29,3779.04,More
Maanas Munshi,21.0,428404.49,916997050893,Male,2022-08-05,6506.83,Big Bazaar
Maanas Munshi,21.0,428404.49,916997050893,Male,1997-02-22,8028.12,More
Maanas Munshi,21.0,428404.49,916997050893,Male,,7766.5,DMart
Amol Parikh,47.0,526041.37,917784234958,Female,2019-02-04,9041.57,DMart
Amol Parikh,47.0,526041.37,917784234958,Female,23-11-1970,3542.4,Reliance Fresh
Amol Parikh,47.0,526041.37,917784234958,Female,1995-04-07,6001.13,Reliance Fresh
Amol Parikh,47.0,526041.37,917784234958,Female,,,Reliance Fresh
Amol Parikh,47.0,526041.37,917784234958,Female,1971-05-18,5518.04,Big Bazaar
Amol Parikh,47.0,526041.37,917784234958,Female,1972-07-22,1996.88,More
Amol Parikh,47.0,526041.37,917784234958,Female,1980-06-07,7576.44,Big Bazaar
Amol Parikh,47.0,526041.37,917784234958,Female,1972-08-04,7922.78,Spencer's
Amol Parikh,47.0,526041.37,917784234958,Female,,9510.43,Reliance Fresh
Wriddhish Ghose,41.0,406880.12,917267489756,Female,2010-04-19,7793.67,Big Bazaar
Wriddhish Ghose,41.0,406880.12,917267489756,Female,1999-09-28,1298.59,Big Bazaar
Wriddhish Ghose,41.0,406880.12,917267489756,Female,2013-02-23,6949.54,DMart
Wriddhish Ghose,41.0,406880.12,917267489756,Female,2015-07-28,5172.29,More
Wriddhish Ghose,41.0,406880.12,917267489756,Female,1972-05-06,7320.9,DMart
Jackson Jha,18.0,758250.35,916334744286,Male,18-07-1991,7669.22,
