mobile,month,total_spent,num_purchases
916596110070,1996-02,5301.62,1
916596110070,2002-09,249.78,1
916596110070,2018-01,2627.92,1
916596110070,NaT,2820.25,0
916597769760,1981-10,808.57,1
916597769760,1995-10,2310.09,1
916597769760,2010-12,0.0,1
916597769760,2020-08,785.67,1
916597769760,NaT,5466.91,0
916604058666,1980-11,9519.32,1
916604058666,1996-02,7532.18,1
916604058666,2019-11,2922.54,1
916604058666,2020-04,0.0,1
916604058666,2023-02,9577.96,1
916604058666,NaT,7070.99,0
916619986018,1974-06,7801.55,1
916619986018,1982-04,4183.5,1
916619986018,1995-08,9924.48,1
916619986018,2003-07,3610.68,1
916619986018,2004-12,2432.82,1
916619986018,2022-08,8874.78,1
916619986018,NaT,8267.57,0
916627920145,1985-07,6339.33,1
916627920145,1985-12,4419.65,1
916627920145,1987-04,3556.25,1
916627920145,1997-02,1719.72,1
916627920145,2018-05,0.0,1
916627920145,2019-02,6980.99,1
916627920145,NaT,17255.29,0
916632880459,1972-05,200.4,1
916632880459,1985-08,3346.94,1
916632880459,2019-03,8303.19,1
916632880459,2024-05,9066.88,1
916632880459,NaT,4036.46,0
916634323009,1987-02,6364.64,1
916634323009,1989-09,1771.78,1
916634323009,1992-01,6832.31,1
916642708893,1976-09,7513.97,1
916642708893,1979-01,3286.4,1
916642708893,1990-03,5012.1,1
916642708893,1999-02,3397.74,1
916642708893,1999-11,867.18,1
916642708893,NaT,2571.18,0
916643611097,1970-09,1803.35,1
916643611097,1981-02,878.07,1
916643611097,1989-09,8868.46,1
916643611097,2024-10,7263.88,1
916643611097,NaT,7639.63,0
916649101302,1970-04,2592.54,1
916649101302,1975-11,1915.34,1
916649101302,1975-12,0.0,1
916649101302,1979-08,9255.82,1
916649101302,2000-03,7642.78,1
916649101302,2007-03,1711.38,1
916649101302,2007-07,1881.7,1
916649101302,NaT,5308.65,0
916650392310,1972-12,5566.55,1
916650392310,1983-04,768.11,1
916650392310,1990-02,3169.04,1
916650392310,1990-06,0.0,1
916650392310,2004-02,9668.97,1
916650392310,2020-09,2169.6,1
916656293602,1976-12,6756.29,1
916656293602,1979-12,5033.46,1
916656293602,1996-12,7651.43,1
916656293602,2022-09,5862.04,1
916656293602,2024-04,150.86,1
916656293602,NaT,1677.71,0
916660370908,1970-03,2365.0,1
916660370908,1975-03,588.62,1
916660370908,1985-03,8620.75,1
916660370908,2014-04,9563.77,1
916662259333,1973-08,3121.46,1
916662259333,1974-09,1159.09,1
916662259333,1983-10,113.03,1
916662259333,1985-02,6243.63,1
916662259333,1995-12,6675.42,1
916662259333,2005-08,2259.74,1
916662259333,2015-10,5921.45,1
916662259333,NaT,9647.24,0
916662510569,1972-11,4922.18,1
916662510569,1976-11,8629.69,1
916662510569,2004-05,1001.02,1
916662510569,2004-08,3235.94,1
916662510569,2012-11,6449.12,1
916662510569,2014-09,3924.06,1
916662510569,2022-07,2286.85,1
916662510569,2024-10,6364.08,1
916662510569,NaT,8820.7,0
916662614186,1984-06,2232.74,1
916662614186,1992-08,9253.9,2
916662614186,1993-11,8425.77,1
916662614186,1997-05,7547.13,1
916662614186,2004-05,3388.47,1
916662614186,2005-11,9176.41,1
916662614186,2010-11,2696.38,1
916662614186,2013-10,7583.64,1
916667643690,1977-07,9945.33,1
916667643690,1993-10,3042.91,1
916667643690,2000-11,911.45,1
916667643690,2007-05,6448.51,1
916667643690,2010-01,2016.39,1
916667643690,2015-01,8293.0,1
916667643690,2018-05,3770.74,1
916667643690,NaT,12287.92,0
916672302490,1990-05,2443.06,1
916672302490,2011-01,2834.63,1
916672302490,2024-05,5111.27,1
916685731524,1978-11,3770.05,1
916685731524,1985-11,6294.57,1
916685731524,1996-07,8418.83,1
916685731524,2008-12,438.61,1
916685731524,2017-01,2053.66,1
916685731524,2023-01,624.86,1
916685731524,NaT,9434.04,0
916707196784,1996-11,2496.65,1
916707196784,2000-03,9881.06,1
916707196784,2007-12,9768.43,1
916707196784,2014-09,2713.82,1
916707196784,NaT,9961.82,0
916717100421,1998-07,6537.53,1
916717100421,2001-12,7793.5,1
916717100421,NaT,11341.64,0
916717967293,1972-03,9205.4,1
916717967293,1972-04,9397.63,1
916717967293,2003-12,2513.63,1
916717967293,2004-03,2552.07,1
916717967293,2011-08,2384.29,1
916717967293,NaT,5170.379999999999,0
916720648887,1973-11,2216.59,1
916720648887,1980-07,0.0,1
916720648887,1990-06,2282.04,1
916720648887,2003-10,5844.79,1
916720648887,2007-06,7809.47,1
916724156214,1973-03,2677.02,1
916724156214,1976-11,9462.35,1
916724156214,1986-06,9044.58,1
916724156214,1993-03,5956.8,1
916724156214,1998-06,3515.06,1
916724156214,2002-11,9778.1,1
916724156214,2005-11,1168.75,1
916724156214,2006-07,4125.58,1
916724156214,2022-12,6947.48,1
916724156214,NaT,9852.02,0
916724301196,1990-11,6031.98,1
916724301196,2017-06,7236.81,1
916724301196,NaT,6813.76,0
916728353118,1987-07,9425.21,1
916728353118,1988-05,8917.71,1
916728353118,2018-12,843.36,1
916728353118,NaT,6882.94,0
916732343731,1976-11,1443.2,1
916732343731,1995-10,699.29,1
916732343731,1995-12,993.78,1
916732343731,2005-10,9695.58,1
916732343731,2014-11,1868.16,1
916732343731,2016-11,8501.64,1
916732343731,NaT,11432.22,0
916733718685,1996-01,0.0,1
916733718685,1997-05,6063.43,1
916733718685,2006-02,2701.6,1
916733718685,2022-01,240.1,1
916736086849,1991-08,7039.24,1
916736086849,2005-09,1187.6,1
916736086849,2011-04,3531.42,1
916736086849,2015-12,9496.69,1
916741134891,1980-09,6125.0,1
916741134891,1996-04,9948.24,1
916741134891,1998-12,8122.84,1
916741134891,2002-10,4455.76,1
916741134891,2003-10,6168.48,1
916741134891,2010-01,6531.97,1
916741134891,NaT,17481.77,0
916742201314,1979-01,5619.64,1
916742201314,2009-10,4252.13,1
916742201314,2014-05,7921.16,1
916742201314,2022-02,7004.0,1
916742201314,2024-07,9955.16,1
916749270915,1987-10,3804.72,1
916749270915,1991-04,4905.97,1
916749270915,1995-04,0.0,1
916749270915,2001-12,2450.52,1
916749270915,2014-10,3953.0,1
916749270915,2024-08,4323.92,1
916749270915,NaT,10244.89,0
916751917162,1982-04,6114.24,1
916751917162,1983-03,8595.82,1
916751917162,1989-12,398.44,1
916751917162,2001-03,2514.16,1
916751917162,2002-04,203.03,1
916751917162,2011-07,2320.27,1
916751917162,2022-06,9148.32,1
916751917162,NaT,11843.029999999999,0
916752002052,1973-01,2353.73,1
916752002052,1973-09,1997.88,1
916752002052,2007-04,8846.2,1
916752002052,2009-09,5582.19,1
916752002052,2013-05,2749.55,1
916752002052,2017-07,3332.05,1
916752002052,NaT,5196.95,0
916769945233,1973-06,2561.33,1
916769945233,1982-01,3242.58,1
916769945233,1997-09,2952.45,1
916769945233,2015-12,7812.69,1
916769945233,2016-01,1285.87,1
916769945233,NaT,11912.599999999999,0
916778508164,1991-11,3275.16,1
916778508164,2009-02,7872.29,1
916778508164,2017-07,8851.28,1
916779130936,1973-03,5605.95,1
916779130936,1973-08,3576.05,1
916779130936,1975-09,9646.17,1
916779130936,1998-02,615.84,1
916782878018,1971-12,6982.13,1
916782878018,1973-01,6457.36,1
916782878018,1988-08,129.53,1
916782878018,1989-11,8246.65,1
916782878018,1990-04,8622.05,1
916782878018,1990-05,1513.16,1
916782878018,2000-04,1856.93,1
916782878018,2003-12,6133.48,1
916782878018,2023-01,2876.97,1
916789711774,1973-11,9656.08,1
916789711774,1980-01,8848.97,1
916789711774,2018-08,4036.32,1
916789711774,NaT,7288.03,0
916802986386,1975-07,1499.19,1
916802986386,1983-08,3212.72,1
916802986386,1987-05,8682.62,1
916802986386,2007-08,2202.51,1
916802986386,NaT,5251.14,0
916808155185,1980-12,5408.33,1
916808155185,1984-09,2199.86,1
916808155185,2009-06,3311.88,1
916808155185,2014-06,3577.2,1
916808155185,2022-08,5829.01,1
916808155185,NaT,1214.65,0
916808457424,1970-02,9180.16,1
916808457424,1977-11,9620.22,1
916808457424,1979-12,9733.17,1
916808457424,1983-03,9560.3,1
916808457424,2002-05,6325.76,1
916808457424,2009-03,1467.05,1
916808457424,2012-04,9658.92,1
916808457424,2024-04,4639.2,1
916809283659,1984-08,8496.84,1
916809283659,1985-04,1886.61,1
916809283659,1998-12,3260.54,1
916809283659,2014-04,5036.12,1
916809283659,NaT,18062.300000000003,0
916809517372,1990-08,8545.43,1
916809517372,1997-07,4028.34,1
916809517372,2002-01,1902.74,1
916809517372,2023-06,7140.9,1
916809517372,NaT,9484.76,0
916815976168,1989-07,4812.39,1
916815976168,2002-01,9316.05,1
916815976168,2002-04,3784.16,1
916815976168,2007-07,6551.41,1
916815976168,2012-03,2760.06,1
916815976168,2022-08,1796.78,1
916815976168,2024-05,0.0,1
916815976168,NaT,6487.0599999999995,0
916816145550,1970-01,7388.93,1
916816145550,1972-07,9132.0,1
916816145550,1980-01,810.88,1
916816145550,1982-11,7083.99,1
916816145550,1988-12,8498.31,1
916816145550,2004-08,1478.68,1
916816145550,2017-12,4378.97,1
916816145550,2021-11,5573.71,1
916822662216,1971-07,9226.71,1
916822662216,1974-08,6399.75,1
916822662216,1979-05,2173.71,1
916822662216,1979-12,7430.07,1
916822662216,2004-06,2577.64,1
916822662216,2009-08,5878.29,1
916822662216,2011-03,5449.09,1
916822662216,NaT,1011.37,0
916824341906,1988-04,5344.98,1
916824341906,1994-01,911.02,1
916824341906,2007-02,8350.4,1
916824341906,2011-11,5075.83,1
916824341906,2023-12,2968.03,1
916824341906,NaT,2883.55,0
916826834424,1986-08,5641.61,1
916826834424,1990-04,3226.65,1
916826834424,2006-08,3314.28,1
916826834424,2018-05,0.0,1
916826834424,2023-06,7862.99,1
916826834424,2023-10,9082.6,1
916826834424,2024-07,9663.14,1
916826834424,NaT,0.0,0
916829621429,1976-10,9520.05,1
916829621429,1978-11,7191.21,1
916829621429,2011-12,4751.95,1
916829621429,NaT,12689.8,0
916832810061,1977-08,2151.66,1
916832810061,2000-03,7131.92,1
916832810061,2006-09,7883.06,1
916832810061,2009-04,535.12,1
916832810061,2020-02,0.0,1
916832810061,NaT,9011.23,0
916838070464,2008-03,7640.75,1
916838070464,2008-09,626.28,1
916838070464,2010-08,8543.79,1
916838070464,2013-03,7997.74,1
916843828285,1975-09,1022.4,1
916843828285,1983-08,4816.34,1
916843828285,1987-07,6887.14,1
916843828285,1990-11,3500.89,1
916843828285,1993-08,4808.68,1
916843828285,1997-11,4889.39,1
916843828285,1999-08,2382.99,1
916843828285,2009-10,4810.32,1
916843828285,2012-03,5839.6,1
916853180912,1974-06,4717.13,1
916853180912,1999-11,4527.09,1
916853180912,NaT,2409.65,0
916854316681,1974-10,3142.58,1
916854316681,1975-09,5552.41,1
916854316681,1981-06,9262.95,1
916854316681,1996-11,6310.48,1
916854316681,2000-12,7735.94,1
916854316681,2024-09,6912.52,1
916865826728,1985-07,2109.55,1
916865826728,1993-06,6483.94,1
916865826728,2000-09,3171.15,1
916865826728,2005-07,7999.87,1
916865826728,2007-08,237.2,1
916865826728,2013-04,3670.3,1
916865826728,2014-02,0.0,1
916865826728,2017-04,4644.74,1
916865826728,NaT,12626.23,0
916866179751,1981-11,622.43,1
916866179751,1990-07,2430.95,1
916866179751,1990-12,7379.78,1
916866179751,2002-07,1098.93,1
916866179751,2015-12,6888.3,1
916866179751,2020-06,5855.06,1
916866179751,2025-02,7271.16,1
916866179751,NaT,1316.54,0
916873324617,1974-10,5367.81,1
916873324617,1982-04,5733.49,1
916873324617,1982-05,2489.08,1
916873324617,1988-02,9702.24,1
916873324617,2010-09,9931.77,1
916873324617,2012-09,1833.39,1
916873324617,2017-01,1054.07,1
916873324617,2022-01,6485.16,1
916873324617,2022-12,6756.74,1
916873324617,NaT,9635.03,0
916874443787,1976-09,5418.92,1
916874443787,1984-06,1419.96,1
916874443787,2003-06,8592.62,1
916874443787,2005-08,9126.41,1
916874443787,2023-01,8049.3,1
916874443787,NaT,10487.55,0
916888488384,1970-08,8635.78,1
916888488384,1980-07,6479.0,1
916888488384,1981-08,4874.48,1
916888488384,1982-05,1932.71,1
916888488384,1995-12,1004.5,1
916888488384,2001-05,5884.71,1
916888488384,2008-01,3261.96,1
916888488384,2025-01,2142.46,1
916888488384,NaT,8693.9,0
916888812214,1973-04,4393.39,1
916888812214,1988-02,4865.26,1
916888812214,1990-10,8428.96,1
916888812214,2018-05,9242.01,1
916888812214,NaT,10526.63,0
916891790792,1991-06,3873.27,1
916891790792,1994-12,534.77,1
916891790792,2024-01,3819.44,1
916897171779,1975-02,9936.57,1
916897171779,2001-03,9368.44,1
916897171779,2001-05,6964.21,1
916897171779,2012-10,2365.56,1
916897171779,2022-05,9920.72,1
916897171779,2022-10,5217.01,1
916897171779,2023-01,2616.3,1
916902727745,1971-12,4839.15,1
916902727745,1988-06,7054.16,1
916902727745,1991-05,7467.12,1
916902727745,1992-07,9805.19,1
916902727745,2005-12,7692.8,1
916902727745,2006-12,7782.03,1
916902727745,NaT,22121.53,0
916906164396,2017-10,5990.0199999999995,2
916906164396,2019-03,7615.04,1
916906164396,NaT,7971.31,0
916915490795,1971-03,6942.14,1
916915490795,1990-02,136.74,1
916915490795,2005-12,254.13,1
916915490795,2007-10,2009.52,1
916915490795,2009-10,9832.46,1
916915490795,2025-01,410.83,1
916915490795,NaT,9382.5,0
916923988689,1983-09,353.67,1
916923988689,1986-01,916.66,1
916923988689,1997-07,7087.53,1
916923988689,2012-09,4265.55,1
916923988689,2013-03,0.0,1
916923988689,2019-07,3913.37,1
916923988689,NaT,11497.77,0
916939042955,1970-09,0.0,1
916939042955,1976-02,3933.9,1
916939042955,2003-05,2511.58,1
916939042955,2006-06,4186.53,1
916939042955,2009-07,9365.06,1
916939042955,2021-05,2968.3,1
916939042955,NaT,23213.39,0
916941975480,1971-09,3761.88,1
916941975480,1983-03,3141.37,1
916941975480,1986-07,6925.49,1
916941975480,1994-10,4007.68,1
916941975480,1996-07,4822.6,1
916941975480,1997-02,8181.67,1
916941975480,1999-10,0.0,1
916941975480,2003-01,986.95,1
916941975480,2019-03,4343.69,1
916941975480,NaT,4773.08,0
916943239974,2010-01,8054.84,1
916943239974,NaT,4601.79,0
916948277118,1973-07,2195.1,1
916948277118,1981-02,7196.0,1
916948277118,1997-09,8391.14,1
916948277118,1999-03,6511.31,1
916948277118,2003-12,3343.49,1
916948277118,2011-03,2235.35,1
916948277118,2017-07,1855.72,1
916948277118,2018-08,6545.21,1
916948277118,2021-12,4057.87,1
916949324089,1973-11,8599.16,1
916949324089,1984-09,3658.61,1
916949324089,1995-02,6530.8,1
916949324089,2000-10,5163.09,1
916949324089,2001-09,583.83,1
916949324089,2008-12,2708.68,1
916949324089,NaT,2684.97,0
916954571559,1971-08,0.0,1
916954571559,1984-07,7872.09,1
916954571559,1994-02,3515.49,1
916954571559,2015-11,6933.54,1
916954571559,NaT,9031.64,0
916955345537,2002-02,7026.0,1
916955345537,2005-10,7016.89,1
916955345537,2008-04,8351.18,1
916955345537,2010-02,1708.5,1
916955345537,2015-08,5780.42,1
916955345537,NaT,11441.61,0
916961084962,1970-05,773.69,1
916961084962,1978-02,891.42,1
916961084962,1981-12,2879.12,1
916961084962,1985-04,5267.83,1
916961084962,2006-01,347.09,1
916961084962,2017-01,8516.2,1
916963110410,1970-09,330.08,1
916963110410,1980-10,2596.12,1
916963110410,1992-08,1280.21,1
916963110410,1993-03,5986.91,1
916963110410,2020-08,815.65,1
916963110410,2021-07,5397.13,1
916963110410,2024-12,5366.19,1
916963110410,NaT,4066.58,0
916963124353,2009-12,939.07,1
916963124353,NaT,17181.84,0
916981049082,1972-09,3516.53,1
916981049082,2007-12,5289.25,1
916981049082,2017-08,7041.06,1
916981049082,2017-11,5408.69,1
916981049082,2022-07,8592.01,1
916981049082,NaT,7331.73,0
916983753977,1988-02,6213.01,1
916983753977,1990-05,7523.89,1
916983753977,1991-05,1772.33,1
916983753977,1994-10,1623.88,1
916983753977,1995-12,4814.81,1
916983753977,1996-04,9405.23,1
916983753977,2012-05,6074.44,1
916983753977,2015-07,3238.16,1
916983753977,2023-06,5502.25,1
916983753977,NaT,671.54,0
916994167107,1977-02,9809.56,1
916994167107,2005-11,7941.66,1
916994167107,2012-05,8913.22,1
916994167107,2016-05,386.63,1
916994167107,NaT,4987.39,0
916997050893,1988-02,7357.91,1
916997050893,1999-12,4229.61,1
916997050893,2002-08,2977.14,1
916999705716,1982-09,5827.11,1
916999705716,2003-01,3397.68,1
916999705716,2008-12,9944.89,1
916999705716,2011-02,6126.05,1
916999705716,2014-12,1947.72,1
916999705716,2020-12,8485.37,1
916999705716,NaT,8381.5,0
917000721711,1975-02,1425.73,1
917000721711,1991-10,3929.66,1
917000721711,2020-09,1050.96,1
917000721711,NaT,17490.38,0
917006479526,2001-11,4058.06,1
917006479526,2003-10,3024.84,1
917006479526,2009-11,6259.61,1
917006479526,2021-11,3754.86,1
917006479526,2023-11,7330.06,1
917006479526,2024-05,8966.79,1
917012074766,1974-12,969.1,1
917012074766,1979-08,7234.2,1
917012074766,1982-05,8718.57,1
917012074766,2001-12,9930.89,1
917012074766,2009-12,6857.44,1
917012074766,2012-03,8988.42,1
917012074766,2019-06,0.0,1
917012074766,2022-07,9918.45,1
917012074766,NaT,5080.55,0
917013592436,1972-09,9789.12,1
917013592436,1981-09,7885.14,1
917013592436,1982-03,5442.81,1
917013592436,1988-10,2572.13,1
917013592436,2003-10,4637.39,1
917013592436,2007-05,8895.6,1
917013592436,NaT,10358.32,0
917014096062,1976-12,7660.12,1
917014096062,1978-04,3744.8,1
917014096062,1980-09,1030.87,1
917014096062,1983-02,5746.18,1
917014096062,1996-07,6386.8,1
917014096062,2000-02,1242.97,1
917014096062,2010-08,1372.4,1
917014096062,NaT,12310.69,0
917020657023,2002-03,4194.85,1
917020657023,2006-06,8083.08,1
917020657023,NaT,8483.95,0
917025985237,1970-10,1603.94,1
917025985237,1998-08,7078.24,1
917025985237,2013-11,1912.11,1
917027774780,1990-02,6442.5,1
917027774780,1991-07,2103.82,1
917027774780,2001-03,8676.68,1
917027774780,2007-01,8409.48,1
917027774780,2014-11,1175.33,1
917027774780,2021-10,3692.88,1
917027918636,1992-01,0.0,1
917027918636,2014-11,814.63,1
917027918636,2015-11,6486.84,1
917027918636,NaT,405.37,0
917032089545,1983-01,5764.57,1
917032089545,2000-06,9537.99,1
917032089545,2007-07,3497.4,1
917032089545,NaT,4060.67,0
917034356087,1970-06,1669.61,1
917034356087,1972-07,8865.39,1
917034356087,1996-11,5621.22,1
917034356087,1999-09,5989.73,1
917034356087,2007-08,5916.96,1
917034356087,2017-03,6199.05,1
917034356087,NaT,7514.34,0
917039116218,1979-02,9543.11,1
917039116218,1996-05,5246.19,1
917039116218,2005-11,0.0,1
917039116218,2019-06,563.33,1
917039116218,2021-01,0.0,1
917039116218,2025-02,0.0,1
917039116361,1988-02,3717.41,1
917039116361,1992-10,7363.34,1
917039116361,1999-07,1400.77,1
917039116361,2000-05,8899.88,1
917039116361,2002-06,2500.43,1
917039116361,2004-10,8786.84,1
917039116361,2005-10,7944.88,1
917039116361,2006-08,1681.19,1
917039116361,2013-03,3596.5,1
917039116361,NaT,4107.31,0
917041929790,1976-04,1644.57,1
917041929790,2001-07,9952.64,1
917041929790,2006-08,9330.44,1
917041929790,2015-11,8533.98,1
917041929790,2016-01,4617.56,1
917041929790,2018-07,2789.92,1
917051802512,1976-04,328.02,1
917051802512,1987-07,3599.06,1
917051802512,1992-01,6884.15,1
917051802512,1998-01,3608.36,1
917051802512,2005-01,5064.23,1
917051802512,2019-03,6461.58,1
917051802512,2023-10,2492.48,1
917052811909,1970-05,339.31,1
917052811909,1970-08,9174.06,1
917052811909,1985-09,3383.72,1
917052811909,1997-07,2657.35,1
917052811909,2001-10,3503.95,1
917052811909,2018-07,3128.66,1
917052811909,NaT,11817.240000000002,0
917059096258,1974-02,9672.95,1
917059096258,1992-08,3324.69,1
917059096258,2010-08,7179.61,1
917059096258,2024-10,6532.56,1
917059096258,NaT,13816.91,0
917063239503,1979-04,9852.39,1
917063239503,1985-06,6360.46,1
917063239503,1988-06,0.0,1
917063239503,2004-05,0.0,1
917064746525,1971-07,8232.91,1
917064746525,1973-10,4216.35,1
917064746525,1975-05,4581.59,1
917064746525,1994-06,1981.37,1
917064746525,1996-02,9442.28,1
917064746525,2008-09,2594.16,1
917065354117,1970-01,4508.62,1
917065354117,1973-10,8189.93,1
917065354117,1991-11,2666.19,1
917065354117,1997-03,6353.81,1
917065354117,2002-07,4294.86,1
917065354117,2004-03,7850.82,1
917065354117,2009-11,3980.07,1
917065354117,2020-04,5715.97,1
917065354117,NaT,6091.51,0
917066091571,1980-05,1819.85,1
917066091571,1982-04,9988.25,1
917066091571,1984-11,3752.7,1
917066091571,2022-06,6869.02,1
917066091571,NaT,10675.02,0
917078557553,1976-10,3143.24,1
917078557553,1983-07,4753.7,1
917078557553,1984-08,695.68,1
917078557553,1988-01,518.49,1
917078557553,1989-04,7634.28,1
917078557553,1999-12,2945.14,1
917078557553,2004-10,2305.47,1
917078557553,2006-02,8677.75,1
917078557553,2013-11,230.51,1
917078557553,NaT,3019.03,0
917087974350,1975-12,7480.39,1
917087974350,1976-01,2712.11,1
917087974350,1977-04,7647.84,1
917087974350,1989-08,0.0,1
917087974350,2001-12,9172.65,1
917087974350,2015-11,2286.24,1
917087974350,NaT,14501.529999999999,0
917111626210,1984-07,8384.92,1
917111626210,1995-02,0.0,1
917111626210,1998-07,2718.63,1
917111626210,2008-01,9249.69,1
917111626210,2012-07,9041.98,1
917111626210,2014-06,121.82,1
917111626210,2014-12,9750.07,1
917111626210,2015-01,887.51,1
917111626210,2017-02,5467.69,1
